musical_work_id,sacred_or_secular,source_id,contribution_id,VIAF ID,genre_style_@id,genre_style,genre_type,genre_type_@id,url_to_file,contributor_role,contributor_role_@id,source_instantiation_portion,source_title,source_type,source_url,file_type,file_format,file_format_@id,musical_work_variant_titles,file_version,contributor_name,contributor_name_@id
,,86.0,,,,,,,https://db.simssa.ca/files/473,,,169.0,La Rue Opera omnia vol. 2,DIGITAL,,sym,.krn,.krn,,,,
,,86.0,,,,,,,https://db.simssa.ca/files/495,,,191.0,La Rue Opera omnia vol. 2,DIGITAL,,sym,.krn,.krn,,,,
,,86.0,,,,,,,https://db.simssa.ca/files/516,,,212.0,La Rue Opera omnia vol. 2,DIGITAL,,sym,.xml,Q2115,,,,
,,86.0,,,,,,,https://db.simssa.ca/files/541,,,237.0,La Rue Opera omnia vol. 2,DIGITAL,,sym,.xml,Q2115,,,,
,,86.0,,,,,,,https://db.simssa.ca/files/333,,,5.0,La Rue Opera omnia vol. 2,DIGITAL,,sym,.sib,Q27967347,,,,
,,86.0,,,,,,,https://db.simssa.ca/files/369,,,61.0,La Rue Opera omnia vol. 2,DIGITAL,,sym,.sib,Q27967347,,,,
,,86.0,,,,,,,https://db.simssa.ca/files/374,,,70.0,La Rue Opera omnia vol. 2,DIGITAL,,sym,.mid,Q10610388,,,,
,,86.0,,,,,,,https://db.simssa.ca/files/393,,,89.0,La Rue Opera omnia vol. 2,DIGITAL,,sym,.mid,Q10610388,,,,
,,87.0,,,,,,,https://db.simssa.ca/files/425,,,121.0,La Rue Opera omnia vol. 3,DIGITAL,,sym,.pdf,Q42332,,,,
,,87.0,,,,,,,https://db.simssa.ca/files/439,,,135.0,La Rue Opera omnia vol. 3,DIGITAL,,sym,.pdf,Q42332,,,,
,,87.0,,,,,,,https://db.simssa.ca/files/342,,,15.0,La Rue Opera omnia vol. 3,DIGITAL,,sym,.sib,Q27967347,,,,
,,87.0,,,,,,,https://db.simssa.ca/files/472,,,168.0,La Rue Opera omnia vol. 3,DIGITAL,,sym,.krn,.krn,,,,
,,87.0,,,,,,,https://db.simssa.ca/files/497,,,193.0,La Rue Opera omnia vol. 3,DIGITAL,,sym,.krn,.krn,,,,
,,87.0,,,,,,,https://db.simssa.ca/files/545,,,241.0,La Rue Opera omnia vol. 3,DIGITAL,,sym,.xml,Q2115,,,,
,,87.0,,,,,,,https://db.simssa.ca/files/546,,,242.0,La Rue Opera omnia vol. 3,DIGITAL,,sym,.xml,Q2115,,,,
,,87.0,,,,,,,https://db.simssa.ca/files/347,,,27.0,La Rue Opera omnia vol. 3,DIGITAL,,sym,.sib,Q27967347,,,,
,,87.0,,,,,,,https://db.simssa.ca/files/379,,,75.0,La Rue Opera omnia vol. 3,DIGITAL,,sym,.mid,Q10610388,,,,
,,87.0,,,,,,,https://db.simssa.ca/files/383,,,79.0,La Rue Opera omnia vol. 3,DIGITAL,,sym,.mid,Q10610388,,,,
,,88.0,,,,,,,https://db.simssa.ca/files/414,,,110.0,La Rue Opera omnia vol. 4,DIGITAL,,sym,.mid,Q10610388,,,,
,,88.0,,,,,,,https://db.simssa.ca/files/426,,,122.0,La Rue Opera omnia vol. 4,DIGITAL,,sym,.pdf,Q42332,,,,
,,88.0,,,,,,,https://db.simssa.ca/files/489,,,185.0,La Rue Opera omnia vol. 4,DIGITAL,,sym,.krn,.krn,,,,
,,88.0,,,,,,,https://db.simssa.ca/files/517,,,213.0,La Rue Opera omnia vol. 4,DIGITAL,,sym,.xml,Q2115,,,,
,,88.0,,,,,,,https://db.simssa.ca/files/355,,,36.0,La Rue Opera omnia vol. 4,DIGITAL,,sym,.sib,Q27967347,,,,
